Variance,Max Variance,Scharr,Noise,Status
0.002002996954697,0.650980392156863,0.001065256777355,0.463313193283001,1
0.002534687942144,0.501960784313725,0.001027228658841,0.413655434889849,1
0.000404109797386,0.411764705882353,0.000373979344482,5.84783464086505E-31,1
0.003924388260087,0.588235294117647,0.000858988366446,0.481489194349879,1
0.000854388936991,0.349019607843137,0.000704919229924,0.438484314086419,1
0.001009210698777,0.51764705882353,0.000762660520012,0.388826555693288,1
0.000772414635604,0.32156862745098,0.000569705112259,0.370650554626417,1
0.000369636210962,0.27843137254902,0.000482317104828,0.210154156509766,1
0.00100027432612,0.427450980392157,0.000677796453223,0.320992796233263,1
0.001594909928344,0.517647058823529,0.000694086345441,0.388826555693282,1
0.000618216595788,0.372549019607843,0.000432620687586,0.302816795166378,1
0.00025154961675,0.396078431372549,0.000198803102447,0.092662638656594,1
0.001119909177448,0.486274509803922,0.000625825751983,0.253159036773244,1
0.000294180613785,0.349019607843137,0.000315046079145,0.203501278380092,1
0.002655905607423,0.607843137254902,0.001223434808183,0.320992796233244,1
0.000618786047334,0.384313725490196,0.000321626030177,0.296163917036686,1
0.001152529600768,0.56078431372549,0.000970049143548,0.370650554626403,1
0.000315829942646,0.627450980392157,0.000237448912648,0.277987915969797,1
0.003422492689315,0.556862745098039,0.001117940699287,0.431831435956744,1
0.001456911656775,0.537254901960784,0.000737111877477,0.296163917036681,1
0.000229469198463,0.250980392156863,0.000130622657041,0.117491517853175,1
0.001190438024263,0.466666666666667,0.000594249116083,0.438484314086426,1
0.002062966199066,0.603921568627451,0.00074898618095,0.234983035706348,1
0.00139434260596,0.454901960784314,0.000905101396445,0.388826555693279,1
0.000213321524309,0.184313725490196,0.000138923725561,0.25315903677324,1
0.000521599436702,0.352941176470588,0.000487691501784,0.210154156509775,1
0.000647181051708,0.450980392156863,0.00060481450147,1.86225805000278E-15,1
0.000917425004639,0.525490196078431,0.000700499527671,0.395479433822964,1
0.000565132098939,0.298039215686275,0.000420586975166,0.253159036773227,1
0.001263996990236,0.478431372549019,0.000604393156543,0.345821675429817,1
0.001664579387641,0.447058823529412,0.000759117124721,0.555975831939601,1
0.001128613183295,0.4,0.000462151570304,0.320992796233262,1
0.001751231108695,0.454901960784314,0.000811786599606,0.345821675429831,1
0.001184649466541,0.501960784313726,0.000516334252825,0.438484314086417,1
0.000696759457385,0.337254901960784,0.000306769248159,0.302816795166351,1
0.001132542671378,0.447058823529412,0.00045903717051,0.432722752617838,1
0.000372613072421,0.345098039215686,0.000420849345143,0.327645674362943,1
0.000552222842508,0.247058823529412,0.000299218780762,0.345821675429838,1
0.000281387947315,0.356862745098039,0.000457932481579,0.185325277313196,1
0.000513139720093,0.329411764705883,0.00049019255112,0.345821675429822,1
0.000271494274687,0.341176470588235,0.000300181879153,0.1853252773132,1
0.000342378105806,0.294117647058823,0.000343360730924,0.271335037840101,1
0.001490077977431,0.325490196078431,0.000587605550924,0.574151833006496,1
0.001922312129508,0.462745098039216,0.000444843094436,0.598980712203054,1
0.000832132240909,0.345098039215686,0.00027311708851,0.413655434889846,1
0.001445282149444,0.509803921568627,0.000580715551259,0.438484314086441,1
0.001231212865947,0.349019607843137,0.000595404912554,0.531146952743028,1
0.001177787076418,0.407843137254902,0.000566285880813,0.253159036773235,1
0.00101289393711,0.454901960784314,0.00065761663282,0.2779879159698,1
0.001098079334957,0.51764705882353,0.000543936159063,0.395479433822965,1
0.000685148227432,0.388235294117647,0.000296871013764,0.438484314086426,1
0.001082943063905,0.474509803921569,0.000445494522782,0.34582167542982,1
0.000677177769029,0.494117647058824,0.000363438900338,0.382173677563618,1
0.001281139628136,0.447058823529412,0.000852579788413,0.395479433822978,1
0.000756447414684,0.486274509803922,0.000447345033683,0.370650554626395,1
0.001066306025186,0.537254901960784,0.000688220456056,0.370650554626415,1
0.002193977421896,0.447058823529412,0.001095130580602,0.413655434889848,1
0.000854193886077,0.494117647058824,0.000528290671301,0.302816795166369,1
0.002516309629799,0.392156862745098,0.000691084964074,0.549322953809909,1
0.00087615204237,0.341176470588235,0.000387085859553,0.253159036773221,1
0.001443402302749,0.403921568627451,0.000817983387556,0.549322953809897,1
0.001901512179822,0.435294117647059,0.000536578105577,0.598980712203038,1
0.000756703684177,0.458823529411765,0.00034903296722,0.41365543488984,1
0.000571890140817,0.423529411764706,0.00043094326175,0.345821675429833,1
0.001250893675515,0.615686274509804,0.000376767850148,0.388826555693283,1
0.001181245862104,0.427450980392157,0.000720198102496,0.277987915969817,1
0.001065338599874,0.443137254901961,0.000343730164041,0.481489194349882,1
0.000356266410963,0.470588235294117,0.000393326073812,1.01755672188235E-14,1
0.00044707213083,0.254901960784314,0.000527677184524,0.092662638656598,1
0.001827246964184,0.51764705882353,0.000715558184778,0.506318073546479,1
0.000262431178974,0.341176470588235,0.000409253966095,0.117491517853176,1
0.003602990767566,0.705882352941177,0.000926052916673,0.345821675429818,1
0.000621208789446,0.364705882352941,0.0005322881017,0.413655434889856,1
0.000203698226163,0.219607843137255,0.000380057356171,0.277987915969798,1
0.000191671834283,0.341176470588235,0.000300204942098,0.067833759460026,1
0.000916412336902,0.309803921568627,0.000427040172902,0.445137192216116,1
0.000702691075519,0.376470588235294,0.000425987019626,0.234983035706341,1
0.001347911997438,0.537254901960784,0.000701194796254,0.413655434889855,1
0.00076652710556,0.388235294117647,0.000474444447093,0.3706505546264,1
0.001256294222095,0.466666666666667,0.000617602823865,0.48148919434988,1
0.000173902127713,0.262745098039216,0.000274715290888,0.228330157576653,1
0.000934641483639,0.384313725490196,0.00058615155334,0.210154156509773,1
0.001230881375796,0.470588235294118,0.000651896097924,0.320992796233255,1
0.00055498260963,0.337254901960784,0.000392770092248,0.210154156509768,1
0.003108401260789,0.623529411764706,0.000979989238644,0.481489194349882,1
0.002574575013903,0.647058823529411,0.000805341737975,0.598980712203056,1
0.000291068249312,0.333333333333333,0.000297863240932,0.302816795166374,1
0.001640707873743,0.458823529411765,0.000672209002106,0.463313193282998,1
0.0004748005405,0.447058823529412,0.000330396726522,0.067833759460029,1
0.00108678868298,0.505882352941176,0.000678738043277,0.185325277313203,1
0.000664293329662,0.431372549019608,0.000464734342149,0.30281679516637,1
0.000709765667167,0.313725490196079,0.000377768797029,0.413655434889856,1
0.00083020814355,0.541176470588235,0.000501692875121,0.388826555693287,1
0.000845846590061,0.443137254901961,0.000501804173254,0.345821675429827,1
0.000541675090119,0.423529411764706,0.000492027390307,0.320992796233256,1
0.000976796496892,0.384313725490196,0.000496202945447,0.456660315153298,1
0.000683453554832,0.376470588235294,0.000507367267711,0.327645674362947,1
0.001410639211232,0.498039215686274,0.000505208190126,0.438484314086432,1
0.000774174155283,0.403921568627451,0.000567639937555,0.370650554626398,1
0.00225242439247,0.501960784313726,0.001237424853428,0.320992796233258,1
0.000565397171536,0.545098039215686,0.000470280904972,0.142320397049745,1
0.000231736099405,0.274509803921569,0.000203583611408,0.320992796233256,1
0.000883347174654,0.352941176470588,0.000478914224565,0.370650554626398,1
0.000567504481308,0.368627450980392,0.000562880258714,0.1853252773132,1
0.000730706203542,0.48235294117647,0.000435412161589,0.39547943382295,1
0.001010752373506,0.52156862745098,0.000389341113732,0.531146952743017,1
0.000886989614522,0.419607843137255,0.000829941468373,0.34582167542983,1
0.001826459203847,0.48235294117647,0.000949130259387,0.296163917036675,1
0.000976959317613,0.482352941176471,0.000560737570508,0.363997676496712,1
0.00063361278926,0.356862745098039,0.000412511145937,0.25315903677323,1
0.000619995217861,0.388235294117647,0.000475120513768,0.203501278380055,1
0.000717775641215,0.305882352941177,0.000597625463194,0.370650554626404,1
0.001059842880942,0.486274509803922,0.000826075824195,0.345821675429847,1
0.000701187038793,0.352941176470588,0.000594659121985,0.370650554626399,1
0.00135381616415,0.564705882352941,0.000617395855643,0.438484314086426,1
0.000325047718544,0.368627450980392,0.000358801060719,0.1853252773132,1
0.00292048558607,0.670588235294118,0.001155741044804,0.574151833006483,1
0.00231798725925,0.705882352941176,0.000893492205606,0.363997676496702,1
0.000780605490555,0.372549019607843,0.000486424643024,0.345821675429839,1
0.001063593388061,0.450980392156863,0.000695699213698,0.463313193283015,1
0.000543010189763,0.294117647058823,0.000421940690214,0.395479433822958,1
0.00050295293431,0.345098039215686,0.000320655021963,0.203501278380081,1
0.000495657729619,0.294117647058824,0.000387352744903,0.320992796233248,1
0.000330328127416,0.356862745098039,0.000296763406137,0.1853252773132,1
0.001299609461992,0.388235294117647,0.000433399840314,0.531146952743037,1
0.000669058548287,0.411764705882353,0.000394843919038,0.0926626386566,1
0.002666984890963,0.619607843137255,0.001082554513544,0.488142072479588,1
0.00089603868592,0.313725490196078,0.000472464545726,0.488142072479574,1
0.000344083379969,0.376470588235294,0.000293873427987,0.228330157576657,1
0.000867923342146,0.466666666666667,0.000724176206977,0.37065055462641,1
0.000661663545612,0.356862745098039,0.000406326181144,0.388826555693294,1
0.000659587566305,0.462745098039216,0.000499207893523,0.277987915969798,1
0.000713870379857,0.341176470588235,0.000462781961979,0.377303432756086,1
0.001330575483374,0.584313725490196,0.000595163388304,0.309469673296061,1
0.000232804629437,0.301960784313725,0.000266303429278,0.024828879196573,1
0.001222529636452,0.474509803921569,0.00090804888159,0.253159036773231,1
0.000774678184065,0.396078431372549,0.000649797353526,0.345821675429829,1
0.001077308599528,0.364705882352941,0.000609836736745,0.413655434889844,1
0.001211209345928,0.584313725490196,0.000589924473477,0.463313193283001,1
0.001142102484415,0.454901960784314,0.000804808349911,0.388826555693288,1
0.000683984184693,0.482352941176471,0.000378739710862,0.117491517853177,1
0.002672644030452,0.568627450980392,0.001493510834756,0.253159036773223,1
0.001892090078131,0.482352941176471,0.000777124468536,0.580804711136175,1
0.001138920772651,0.423529411764706,0.000504797299376,0.445137192216117,1
0.001452386805122,0.545098039215686,0.000622447148973,0.438484314086427,1
0.000869756815449,0.36078431372549,0.000390154520395,0.463313193283011,1
0.001061350611565,0.396078431372549,0.000749648246344,0.320992796233258,1
0.000771906091232,0.494117647058824,0.000514263327145,0.185325277313194,1
0.000543823518629,0.352941176470588,0.000595379810038,0.203501278380086,1
0.000434403683685,0.388235294117647,0.000323572746932,0.253159036773219,1
0.000645436729431,0.43921568627451,0.000594384644639,0.277987915969794,1
0.000659118175937,0.47843137254902,0.000451422282381,0.277987915969816,1
0.000206029379312,0.227450980392157,0.00029771769983,0.20350127838008,1
0.00065293064251,0.376470588235294,0.000532085892788,0.185325277313202,1
0.001290299884044,0.490196078431372,0.00055791521417,0.413655434889854,1
0.000560476898622,0.313725490196078,0.000348655281716,0.438484314086428,1
0.000927251755525,0.443137254901961,0.00034026504899,0.370650554626391,1
0.001059217511087,0.368627450980392,0.000725318317865,0.43848431408643,1
0.00058607343812,0.282352941176471,0.000517753112422,0.395479433822978,1
0.000383289079411,0.215686274509804,0.000281836652951,0.253159036773231,1
0.000828346465767,0.501960784313725,0.000851262456193,0.395479433822966,1
0.000296789940758,0.227450980392157,0.00030387175674,0.253159036773231,1
0.000561878912074,0.345098039215686,0.000708062125503,0.32099279623325,1
0.000457665816214,0.27843137254902,0.000503171465912,0.246506158643533,1
0.000302661413237,0.23921568627451,0.000446223143074,0.160496398116636,1
0.001783079970869,0.56078431372549,0.000934535761153,0.41365543488986,1
0.000990276320635,0.368627450980392,0.000559064169511,0.456660315153295,1
0.001223333504883,0.427450980392157,0.00061376472631,0.264682159710409,1
0.000977273409707,0.458823529411765,0.000606088792555,0.345821675429821,1
0.001277233460789,0.380392156862745,0.000501670879172,0.44691982553832,1
0.000607040268649,0.298039215686275,0.00033597293036,0.456660315153313,1
0.000783757644998,0.43921568627451,0.000497547947935,0.431831435956744,1
0.004060701747601,0.376470588235294,0.000878350324533,0.413655434889863,1
0.000481929905046,0.352941176470588,0.000413149454566,0.228330157576656,1
0.000464576709763,0.356862745098039,0.000438471304312,0.277987915969795,1
0.000364567940658,0.231372549019608,0.000393816533789,0.117491517853171,1
0.001576597998302,0.454901960784314,0.00059108574872,0.438484314086435,1
0.000302575650763,0.203921568627451,0.000313455313928,0.092662638656601,1
0.000959241919818,0.380392156862745,0.00048619687576,0.27798791596981,1
0.001167732887681,0.329411764705882,0.000433333853106,0.531146952743023,1
0.000365154772697,0.262745098039216,0.000291785253563,0.185325277313189,1
0.001587851617649,0.36078431372549,0.000379780551206,0.598980712203054,1
0.002014414874372,0.823529411764706,0.00083192799055,0.3706505546264,1
0.001429676822806,0.576470588235294,0.000596242171547,0.327645674362933,1
0.000329540110142,0.278431372549019,0.000544952281884,0.253159036773223,1
0.000682067627529,0.313725490196079,0.00042496511732,0.413655434889854,1
0.001556156264689,0.447058823529412,0.000507226558081,0.605633590332755,1
0.000708171394743,0.392156862745098,0.000460557079202,0.345821675429795,1
0.000647365393444,0.396078431372549,0.000432449795948,0.387935239032162,1
0.000510670788456,0.27843137254902,0.0002376724835,0.438484314086429,1
0.000844172739758,0.513725490196078,0.000424064536112,0.370650554626402,1
0.000495590189012,0.254901960784314,0.000321513050282,0.395479433822964,1
0.000518313943644,0.305882352941176,0.000465309446418,0.253159036773219,1
0.00078007180903,0.298039215686274,0.000367372678736,0.413655434889853,1
0.000275115591934,0.415686274509804,0.000346693590055,0.024828879196572,1
0.000515229719128,0.235294117647059,0.000420132663859,0.296163917036686,1
0.00132176233922,0.392156862745098,0.000795157570667,0.463313193283001,1
0.000266072694395,0.36078431372549,0.000307196896876,5.84783464086505E-31,1
0.001931524850452,0.341176470588235,0.000540032776817,0.463313193282993,1
0.000673809297177,0.266666666666666,0.000559650363017,0.438484314086428,1
0.000626038432733,0.309803921568627,0.000484656134757,0.388826555693278,1
0.000291838472533,0.274509803921568,0.000415781922529,0.203501278380085,1
0.000392017223405,0.286274509803921,0.00037278054216,0.228330157576647,1
0.000723880861124,0.368627450980392,0.000586369901703,0.327645674362953,1
0.000391286063658,0.270588235294118,0.000334165522268,0.29616391703668,1
0.000900269169955,0.423529411764706,0.000820408059986,0.363997676496714,1
0.000198383728097,0.223529411764706,0.000165536000817,0.0926626386566,1
0.000606932898384,0.349019607843137,0.000413752075504,0.253159036773225,1
0.000220380653728,0.211764705882353,0.000272508875159,0.203501278380082,1
0.001429478847717,0.443137254901961,0.000785511260626,0.320992796233248,1
0.002859366823651,0.533333333333334,0.000968890303536,0.526276707935518,1
0.000396427084397,0.356862745098039,0.000255017656065,0.296163917036683,1
0.002132209270471,0.564705882352941,0.000745931777939,0.438484314086426,1
0.000784327959929,0.27843137254902,0.000511614949271,0.277987915969812,1
0.00081105999731,0.474509803921569,0.000492776572784,0.438484314086425,1
0.001145123599085,0.392156862745098,0.00052418260775,0.22833015757666,1
0.000167658323071,0.368627450980392,0.000266522408202,5.14380974795393E-17,1
0.000942133769918,0.345098039215686,0.000703057898992,0.388826555693282,1
0.00017651162845,0.145098039215686,0.000122509923889,0.25315903677323,1
0.000878253145823,0.372549019607843,0.000601708086883,0.438484314086433,1
0.000357703738288,0.349019607843137,0.000398649263115,0.203501278380089,1
0.000516300571826,0.282352941176471,0.000511978044766,1.86225805000278E-15,1
0.000413994785986,0.243137254901961,0.000334645162515,0.253159036773227,1
0.000766255622939,0.411764705882353,0.000455447243634,0.345821675429815,1
0.000599324827815,0.619607843137255,0.000317375165606,0.320992796233256,1
0.00097957387293,0.388235294117647,0.000594775837753,0.345821675429827,1
0.000842270264238,0.384313725490196,0.000410342240499,0.43183143595675,1
0.002710740462236,0.650980392156863,0.001527498839354,0.253159036773227,1
0.000485063637195,0.215686274509804,0.000259205550463,0.296163917036683,1
0.000329589655654,0.392156862745098,0.000361136040496,0.320992796233259,1
0.00037483196412,0.231372549019608,0.000228437178959,0.345821675429835,1
0.001113084948292,0.317647058823529,0.000584562206096,0.531146952743023,1
0.000411535676093,0.286274509803921,0.000411247344479,0.345821675429816,1
0.000255419477069,0.223529411764706,0.000287618957718,0.25315903677323,1
0.000551658414292,0.274509803921569,0.000203495465032,0.395479433822978,1
0.000988564449885,0.356862745098039,0.000456631604536,0.438484314086443,1
0.001018520786783,0.301960784313725,0.000504104634848,0.54932295380991,1
0.002238749404735,0.454901960784314,0.000696306107053,0.759477110319677,1
0.00278311467523,0.690196078431373,0.000872339989757,0.759477110319689,1
0.000755823036802,0.384313725490196,0.000434737173511,0.253159036773231,1
0.000657174306915,0.301960784313726,0.000508765968795,0.277987915969799,1
0.000479542337676,0.239215686274509,0.000227048778332,0.438484314086416,1
0.00062484375835,0.349019607843137,0.00033594380353,0.339168797300128,1
0.000797326347953,0.313725490196078,0.000298533224516,0.506318073546457,1
0.00077531792611,0.333333333333333,0.000646557154784,0.395479433822969,1
0.000542339773301,0.325490196078431,0.000361704545102,0.363997676496707,1
0.000789411667426,0.352941176470588,0.000556029527489,0.388826555693283,1
0.001345859615173,0.4,0.000735564975593,0.413655434889851,1
0.000532782361789,0.294117647058824,0.000412092572864,0.302816795166369,1
0.001597873670263,0.447058823529412,0.000533718760884,0.531146952743033,1
0.000553977285642,0.286274509803922,0.000310898244332,0.253159036773221,1
0.000433913213948,0.384313725490196,0.000333903962664,0.253159036773227,1
0.000656407791875,0.32156862745098,0.000367899973534,0.339168797300138,1
0.001417497469608,0.333333333333333,0.000416475599018,0.605633590332753,1
0.001121272137462,0.274509803921569,0.000505680169595,0.395479433822968,1
0.000460365974587,0.27843137254902,0.000214585055581,0.408785190082348,1
0.000706704016491,0.450980392156863,0.000274158189887,0.38882655569327,1
0.000284093026681,0.262745098039216,0.000248256272954,0.253159036773224,1
